epoca,data,resultado,competicao,fase,time,mando,adversario,placar,minutos,gols_no_jogo,jogo,gols_acumulados
1996/97,1997-01-25,V,D1,R21,Barcelona,(C),Rayo Vallecano,6-0,68,2,145,133
1996/97,1997-01-29,V,CR,1/8,Barcelona,(C),Real Madrid,3-2,90,1,146,134
1996/97,1997-02-01,E,D1,R22,Barcelona,(C),Real Oviedo,2-2,90,1,147,135
1996/97,1997-02-04,E,CR,1/8,Barcelona,(F),Real Madrid,1-1,90,0,148,135
1996/97,1997-02-08,D,D1,R23,Barcelona,(F),Espanyol,2-0,90,0,149,135
1996/97,1997-02-15,V,D1,R24,Barcelona,(C),Racing Santander,1-0,88,0,150,135
1996/97,1997-02-19,D,D1,R25,Barcelona,(F),Real Sociedad,2-0,90,0,151,135
1996/97,1997-02-22,V,D1,R26,Barcelona,(C),Real Zaragoza,4-1,90,3,152,138
1996/97,1997-02-25,V,AMI,JA,Brasil,(C),Polônia,4-2,90,2,153,140
1996/97,1997-02-28,D,D1,R27,Barcelona,(F),Tenerife,4-0,90,0,154,140
1996/97,1997-03-06,V,TT,QF,Barcelona,(C),AIK,3-1,90,1,155,141
1996/97,1997-03-08,V,D1,R28,Barcelona,(C),SD Compostela,3-0,64,1,156,142
1996/97,1997-03-11,V,CR,QF,Barcelona,(C),Atlético de Madrid,5-4,90,3,157,145
1996/97,1997-03-15,V,D1,R29,Barcelona,(F),CD Logroñés,0-1,90,0,158,145
1996/97,1997-03-20,E,TT,QF,Barcelona,(F),AIK,1-1,74,1,159,146
1996/97,1997-03-22,V,D1,R30,Barcelona,(C),Sevilla,4-0,90,1,160,147
1996/97,1997-03-24,V,CR,SF,Barcelona,(F),Las Palmas,0-4,90,2,161,149
1996/97,1997-03-29,E,D1,R31,Barcelona,(F),Valencia,1-1,90,1,162,150
1996/97,1997-04-01,V,AMI,JA,Brasil,(C),Chile,4-0,70,2,163,152
1996/97,1997-04-05,V,D1,R32,Barcelona,(C),Sporting Gijón,4-0,90,1,164,153
1996/97,1997-04-10,E,TT,SF,Barcelona,(C),Fiorentina,1-1,90,0,165,153
1996/97,1997-04-12,V,D1,R33,Barcelona,(F),Atlético de Madrid,2-5,90,3,166,156
1996/97,1997-04-15,D,D1,R34,Barcelona,(F),Valladolid,3-1,90,1,167,157
1996/97,1997-04-19,V,D1,R35,Barcelona,(C),Athletic Bilbao,2-0,78,1,168,158
1996/97,1997-04-24,V,TT,SF,Barcelona,(F),Fiorentina,0-2,90,0,169,158
1996/97,1997-04-29,V,AMI,JA,Brasil,(N),México,4-0,90,0,170,158
1996/97,1997-05-04,V,D1,R36,Barcelona,(F),CF Extremadura,1-3,90,1,171,159
1996/97,1997-05-09,V,D1,R37,Barcelona,(C),Real Madrid,1-0,90,1,172,160
1996/97,1997-05-14,V,TT,F,Barcelona,(N),PSG,1-0,90,1,173,161
1996/97,1997-05-18,V,D1,R38,Barcelona,(F),Celta de Vigo,1-3,90,1,174,162
1996/97,1997-05-23,V,D1,R39,Barcelona,(C),Deportivo,1-0,90,1,175,163
1996/97,1997-05-29,D,AMI,JA,Brasil,(F),Noruega,4-2,90,0,176,163
1996/97,1997-06-13,V,CA,C,Brasil,(N),Costa Rica,5-0,90,2,177,165
1996/97,1997-06-16,V,CA,C,Brasil,(N),México,3-2,90,0,178,165
1996/97,1997-06-19,V,CA,C,Brasil,(N),Colômbia,2-0,61,0,179,165
1996/97,1997-06-22,V,CA,QF,Brasil,(N),Paraguai,2-0,90,2,180,167
1996/97,1997-06-26,V,CA,SF,Brasil,(N),Peru,7-0,58,0,181,167
1996/97,1997-06-29,V,CA,F,Brasil,(N),Bolívia,1-3,90,1,182,168
1996/97,1997-08-09,V,AMI,JA,Brasil,(F),Coreia do Sul,1-2,90,1,183,169
1996/97,1997-08-12,V,AMI,JA,Brasil,(F),Japão,0-3,69,0,184,169
1997/98,1997-08-30,V,SA,R1,Internazionale,(C),Brescia,2-1,90,0,185,169
1997/98,1997-09-14,V,SA,R2,Internazionale,(F),Bologna,2-4,90,1,186,170
1997/98,1997-09-16,V,EL,1R,Internazionale,(C),Neuchâtel Xamax,2-0,90,1,187,171
1997/98,1997-09-20,V,SA,R3,Internazionale,(C),Fiorentina,3-2,90,1,188,172
1997/98,1997-09-26,V,SA,R4,Internazionale,(F),Lecce,1-5,82,2,189,174
1997/98,1997-09-30,V,EL,1R,Internazionale,(F),Neuchâtel Xamax,0-2,90,0,190,174
1997/98,1997-10-04,E,SA,R5,Internazionale,(C),Lazio,1-1,90,1,191,175
1997/98,1997-10-15,V,TI,1/8,Internazionale,(F),Piacenza,0-3,69,3,192,178
1997/98,1997-10-17,V,SA,R6,Internazionale,(F),Napoli,0-2,90,0,193,178
1997/98,1997-10-21,D,EL,2R,Internazionale,(C),Lyon,1-2,90,0,194,178
1997/98,1997-10-31,V,SA,R7,Internazionale,(C),Parma,1-0,90,1,195,179
1997/98,1997-11-04,V,EL,2R,Internazionale,(F),Lyon,1-3,88,0,196,179
1997/98,1997-11-08,V,SA,R8,Internazionale,(F),Atalanta,1-2,90,0,197,179
1997/98,1997-11-18,D,TI,1/8,Internazionale,(C),Piacenza,0-1,45,0,198,179
1997/98,1997-11-21,E,SA,R9,Internazionale,(C),Milan,2-2,90,1,199,180
1997/98,1997-11-25,D,EL,3R,Internazionale,(F),Strasbourg,2-0,70,0,200,180
1997/98,1997-11-29,V,SA,R10,Internazionale,(F),Vicenza,1-3,90,1,201,181
1997/98,1997-12-05,E,SA,R11,Internazionale,(F),Sampdoria,1-1,90,1,202,182
1997/98,1997-12-09,V,EL,3R,Internazionale,(C),Strasbourg,3-0,90,1,203,183
1996/97,1997-12-12,V,CC,A,Brasil,(N),Arábia Saudita,0-3,90,0,204,183
1996/97,1997-12-14,E,CC,A,Brasil,(N),Austrália,0-0,90,0,205,183
1996/97,1997-12-16,V,CC,A,Brasil,(N),México,3-2,45,0,206,183
1996/97,1997-12-19,V,CC,SF,Brasil,(N),Rep. Tcheca,2-0,90,1,207,184
1996/97,1997-12-21,V,CC,F,Brasil,(N),Austrália,6-0,90,3,208,187
1997/98,1998-01-03,V,SA,R14,Internazionale,(C),Juventus,1-0,90,0,209,187
1997/98,1998-01-08,D,TI,QF,Internazionale,(F),Milan,5-0,90,0,210,187
1997/98,1998-01-10,V,SA,R15,Internazionale,(F),Piacenza,0-1,90,0,211,187
1997/98,1998-01-17,D,SA,R16,Internazionale,(C),Bari,0-1,90,0,212,187
1997/98,1998-01-21,V,TI,QF,Internazionale,(C),Milan,1-0,83,0,213,187
1997/98,1998-01-24,E,SA,R17,Internazionale,(F),Empoli,1-1,90,0,214,187
1997/98,1998-01-31,V,SA,R18,Internazionale,(F),Brescia,0-1,90,1,215,188
1997/98,1998-02-07,D,SA,R19,Internazionale,(C),Bologna,0-1,90,0,216,188
1997/98,1998-02-10,E,SA,R20,Internazionale,(F),Fiorentina,1-1,90,1,217,189
1997/98,1998-02-14,V,SA,R21,Internazionale,(C),Lecce,5-0,90,3,218,192
1997/98,1998-02-21,D,SA,R22,Internazionale,(F),Lazio,3-0,90,0,219,192
1997/98,1998-02-27,V,SA,R23,Internazionale,(C),Napoli,2-0,90,1,220,193
1997/98,1998-03-03,V,EL,QF,Internazionale,(C),Schalke 04,1-0,90,1,221,194
1997/98,1998-03-07,D,SA,R24,Internazionale,(F),Parma,1-0,90,0,222,194
1997/98,1998-03-13,V,SA,R25,Internazionale,(C),Atalanta,4-0,90,1,223,195
1997/98,1998-03-17,E,EL,QF,Internazionale,(F),Schalke 04,1-1 (a.p.),112,0,224,195
1997/98,1998-03-21,V,SA,R26,Internazionale,(F),Milan,0-3,90,1,225,196
1997/98,1998-03-24,V,AMI,JA,Brasil,(N),Alemanha,1-2,90,1,226,197
1997/98,1998-03-27,V,SA,R27,Internazionale,(C),Vicenza,2-1,90,1,227,198
1997/98,1998-03-31,V,EL,SF,Internazionale,(C),Spartak Moskva,2-1,90,0,228,198
1997/98,1998-04-04,V,SA,R28,Internazionale,(C),Sampdoria,3-0,90,1,229,199
1997/98,1998-04-10,V,SA,R29,Internazionale,(F),Roma,1-2,90,2,230,201
1997/98,1998-04-14,V,EL,SF,Internazionale,(F),Spartak Moskva,1-2,83,2,231,203
1997/98,1998-04-18,V,SA,R30,Internazionale,(C),Udinese,2-0,90,1,232,204
1997/98,1998-04-25,D,SA,R31,Internazionale,(F),Juventus,1-0,90,0,233,204
1997/98,1998-04-29,D,AMI,JA,Brasil,(C),Argentina,0-1,90,0,234,204
1997/98,1998-05-02,E,SA,R32,Internazionale,(C),Piacenza,0-0,90,0,235,204
1997/98,1998-05-06,V,EL,F,Internazionale,(C),Lazio,3-0,90,1,236,205
1997/98,1998-05-09,D,SA,R33,Internazionale,(F),Bari,2-1,90,1,237,206
1997/98,1998-05-15,V,SA,R34,Internazionale,(C),Empoli,4-1,90,2,238,208
1997/98,1998-06-03,V,AMI,JA,Brasil,(N),Andorra,3-0,90,0,239,208
1997/98,1998-06-10,V,CM,A,Brasil,(N),Escócia,2-1,90,0,240,208
1997/98,1998-06-16,V,CM,A,Brasil,(N),Marrocos,3-0,90,1,241,209
1997/98,1998-06-23,D,CM,A,Brasil,(N),Noruega,1-2,90,0,242,209
1997/98,1998-06-27,V,CM,1/8,Brasil,(N),Chile,4-1,90,2,243,211
1997/98,1998-07-03,V,CM,QF,Brasil,(N),Dinamarca,3-2,90,0,244,211
1997/98,1998-07-07,E,CM,SF,Brasil,(N),Holanda,1-1 (4-2)g.p.,120,1,245,212
1997/98,1998-07-12,D,CM,F,Brasil,(N),França,0-3,90,0,246,212
1998/99,1998-09-08,V,TI,2E,Internazionale,(C),Cesena FC,1-0,90,0,247,212
1998/99,1998-09-16,D,UCL,C,Internazionale,(F),Real Madrid,2-0,72,0,248,212
1998/99,1998-09-19,V,SA,R2,Internazionale,(C),Piacenza,1-0,90,1,249,213
1998/99,1998-10-20,V,UCL,C,Internazionale,(C),Spartak Moskva,2-1,73,1,250,214
1998/99,1998-10-24,D,SA,R6,Internazionale,(F),Juventus,1-0,90,0,251,214
1998/99,1998-10-31,D,SA,R7,Internazionale,(C),Bari,2-3,32,1,252,215
1998/99,1998-11-03,E,UCL,C,Internazionale,(F),Spartak Moskva,1-1,67,0,253,215
1998/99,1998-11-07,E,SA,R8,Internazionale,(F),Milan,2-2,45,1,254,216
1998/99,1998-11-25,V,UCL,C,Internazionale,(C),Real Madrid,3-1,90,0,255,216
1998/99,1998-12-05,E,SA,R12,Internazionale,(F),Vicenza,1-1,24,0,256,216
1998/99,1998-12-09,V,UCL,C,Internazionale,(F),Sturm Graz,0-2,61,0,257,216
1998/99,1998-12-12,V,SA,R13,Internazionale,(F),Udinese,0-1,90,1,258,217
1998/99,1998-12-19,V,SA,R14,Internazionale,(C),Roma,4-1,78,0,259,217
1998/99,1999-01-05,D,SA,R15,Internazionale,(F),Parma,1-0,90,0,260,217
1998/99,1999-01-09,V,SA,R16,Internazionale,(C),Venezia,6-2,90,2,261,219
1998/99,1999-01-16,D,SA,R17,Internazionale,(F),Bologna,2-0,90,0,262,219
1998/99,1999-03-09,D,TI,SF,Internazionale,(F),Parma,2-1,34,0,263,219
1998/99,1999-03-12,E,SA,R25,Internazionale,(C),Milan,2-2,45,0,264,219
1998/99,1999-03-17,E,UCL,QF,Internazionale,(C),Manchester United,1-1,59,0,265,219
1998/99,1999-04-02,V,SA,R27,Internazionale,(C),Fiorentina,2-0,90,2,266,221
1998/99,1999-04-10,D,SA,R28,Internazionale,(F),Salernitana,2-0,90,0,267,221
1998/99,1999-04-17,E,SA,R29,Internazionale,(C),Vicenza,1-1,90,1,268,222
1998/99,1999-04-24,D,SA,R30,Internazionale,(C),Udinese,1-3,90,0,269,222
1998/99,1999-05-02,V,SA,R31,Internazionale,(F),Roma,4-5,90,2,270,224
1998/99,1999-05-07,D,SA,R32,Internazionale,(C),Parma,1-3,90,1,271,225
1998/99,1999-05-15,D,SA,R33,Internazionale,(F),Venezia,3-1,90,1,272,226
1998/99,1999-05-22,V,SA,R34,Internazionale,(C),Bologna,3-1,90,1,273,227
1998/99,1999-05-27,D,SA,,Internazionale,(C),Bologna,1-2,45,0,274,227
1998/99,1999-06-25,V,AMI,JA,Brasil,(C),Letônia,3-0,90,1,275,228
1998/99,1999-06-30,V,CA,B,Brasil,(N),Venezuela,7-0,90,2,276,230
1998/99,1999-07-03,V,CA,B,Brasil,(N),México,2-1,89,0,277,230
1998/99,1999-07-06,V,CA,B,Brasil,(N),Chile,1-0,90,1,278,231
1998/99,1999-07-11,V,CA,QF,Brasil,(N),Argentina,2-1,90,1,279,232
1998/99,1999-07-14,V,CA,SF,Brasil,(N),México,0-2,75,0,280,232
1998/99,1999-07-18,V,CA,F,Brasil,(N),Uruguai,0-3,90,1,281,233
1999/00,1999-08-28,V,SA,R1,Internazionale,(C),Hellas Verona,3-0,45,0,282,233
1998/99,1999-09-03,D,AMI,JA,Brasil,(F),Argentina,2-0,90,0,283,233
1998/99,1999-09-07,V,AMI,JA,Brasil,(C),Argentina,4-2,90,1,284,234
1999/00,1999-09-11,E,SA,R2,Internazionale,(F),Roma,0-0,58,0,285,234
1999/00,1999-10-01,V,SA,R5,Internazionale,(C),Piacenza,2-1,38,1,286,235
1998/99,1999-10-08,E,AMI,JA,Brasil,(F),Holanda,2-2,76,0,287,235
1999/00,1999-10-16,D,SA,R6,Internazionale,(F),Venezia,1-0,63,0,288,235
1999/00,1999-10-22,D,SA,R7,Internazionale,(C),Milan,1-2,31,1,289,236
1999/00,1999-11-06,D,SA,R9,Internazionale,(F),Bologna,3-0,90,0,290,236
1999/00,1999-11-20,V,SA,R10,Internazionale,(C),Lecce,6-0,59,1,291,237
1999/00,2000-04-12,D,TI,F,Internazionale,(F),Lazio,2-1,32,0,292,237
2001/02,2001-09-20,V,EL,1R,Internazionale,(C),Brasov,3-0,28,0,293,237
2001/02,2001-09-27,V,EL,1R,Internazionale,(F),Brasov,0-3,39,0,294,237
2001/02,2001-11-03,V,SA,R10,Internazionale,(C),Lecce,2-0,17,0,295,237
2001/02,2001-11-24,V,SA,R12,Internazionale,(C),Fiorentina,2-0,18,0,296,237
2001/02,2001-11-29,E,TI,1/8,Internazionale,(C),Udinese,2-2,21,0,297,237
2001/02,2001-12-05,V,EL,3R,Internazionale,(C),Ipswich Town,4-1,11,0,298,237
2001/02,2001-12-08,V,SA,R14,Internazionale,(F),Brescia,1-3,66,1,299,238
2001/02,2001-12-14,D,SA,R15,Internazionale,(C),Chievo,1-2,90,0,300,238
2001/02,2001-12-18,V,SA,R6,Internazionale,(C),Hellas Verona,3-0,76,2,301,240
2001/02,2001-12-22,V,SA,R16,Internazionale,(F),Piacenza,2-3,90,0,302,240
2001/02,2002-03-26,V,AMI,JA,Brasil,(C),Iugoslávia,1-0,45,0,303,240
2001/02,2002-04-04,D,EL,SF,Internazionale,(C),Feyenoord,0-1,20,0,304,240
2001/02,2002-04-11,E,EL,SF,Internazionale,(F),Feyenoord,2-2,69,0,305,240
2001/02,2002-04-13,V,SA,R31,Internazionale,(C),Brescia,2-1,90,2,306,242
2001/02,2002-04-17,E,AMI,JA,Brasil,(F),Portugal,1-1,45,0,307,242
2001/02,2002-04-20,E,SA,R32,Internazionale,(F),Chievo,2-2,64,1,308,243
2001/02,2002-04-27,V,SA,R33,Internazionale,(C),Piacenza,3-1,81,1,309,244
2001/02,2002-05-04,D,SA,R34,Internazionale,(F),Lazio,4-2,77,0,310,244
2001/02,2002-05-24,V,AMI,JA,Brasil,(F),Malásia,0-4,73,1,311,245
2001/02,2002-06-03,V,CM,C,Brasil,(N),Turquia,2-1,73,1,312,246
2001/02,2002-06-08,V,CM,C,Brasil,(N),China,4-0,72,1,313,247
2001/02,2002-06-13,V,CM,C,Brasil,(N),Costa Rica,2-5,90,2,314,249
2001/02,2002-06-17,V,CM,1/8,Brasil,(N),Bélgica,2-0,90,1,315,250
2001/02,2002-06-21,V,CM,QF,Brasil,(N),Inglaterra,1-2,70,0,316,250
2001/02,2002-06-26,V,CM,SF,Brasil,(N),Turquia,1-0,68,1,317,251
2001/02,2002-06-30,V,CM,F,Brasil,(N),Alemanha,0-2,90,2,318,253
2001/02,2002-08-20,D,AMI,JA,Brasil,(C),Paraguai,0-1,33,0,319,253
2002/03,2002-10-05,V,D1,R5,Real Madrid,(C),Alavés,5-2,27,2,320,255
2002/03,2002-10-07,E,D1,R2,Real Madrid,(F),Real Betis,1-1,47,0,321,255
2002/03,2002-10-18,D,D1,R6,Real Madrid,(F),Racing Santander,2-0,90,0,322,255
2002/03,2002-10-22,E,UCL,C,Real Madrid,(C),AEK,2-2,90,0,323,255
2002/03,2002-10-25,E,D1,R7,Real Madrid,(C),Villarreal,1-1,76,0,324,255
2002/03,2002-10-30,D,UCL,C,Real Madrid,(C),Roma,0-1,78,0,325,255
2002/03,2002-11-01,E,D1,R8,Real Madrid,(F),Deportivo,0-0,58,0,326,255
2002/03,2002-11-08,V,D1,R9,Real Madrid,(F),Rayo Vallecano,2-3,90,1,327,256
2002/03,2002-11-16,E,D1,R10,Real Madrid,(C),Real Sociedad,0-0,69,0,328,256
2001/02,2002-11-19,V,AMI,JA,Brasil,(F),Coreia do Sul,2-3,90,2,329,258
2002/03,2002-12-02,V,TC,F,Real Madrid,(N),Olimpia,2-0,82,1,330,259
2002/03,2002-12-07,V,D1,R13,Real Madrid,(F),Mallorca,1-5,78,2,331,261
2002/03,2002-12-11,E,UCL,C,Real Madrid,(C),Lokomotiv,2-2,45,0,332,261
2002/03,2002-12-20,V,D1,R15,Real Madrid,(F),Málaga,2-3,88,0,333,261
2002/03,2003-01-01,V,D1,R12,Real Madrid,(C),Sevilla,3-0,90,0,334,261
2002/03,2003-01-04,V,D1,R16,Real Madrid,(C),Valencia,4-1,76,1,335,262
2002/03,2003-01-10,V,D1,R17,Real Madrid,(F),Celta de Vigo,0-1,83,1,336,263
2002/03,2003-01-18,E,D1,R18,Real Madrid,(C),Atlético de Madrid,2-2,58,0,337,263
2002/03,2003-01-21,E,CR,QF,Real Madrid,(C),Mallorca,1-1,90,0,338,263
2002/03,2003-01-25,E,D1,R19,Real Madrid,(F),Athletic Bilbao,1-1,90,1,339,264
2002/03,2003-02-01,E,D1,R20,Real Madrid,(F),Espanyol,2-2,90,0,340,264
2002/03,2003-02-07,V,D1,R21,Real Madrid,(C),Real Betis,4-1,87,1,341,265
2002/03,2003-02-11,E,AMI,JA,Brasil,(F),China,0-0,45,0,342,265
2002/03,2003-02-15,D,D1,R22,Real Madrid,(F),Osasuna,1-0,90,0,343,265
2002/03,2003-02-19,V,UCL,C,Real Madrid,(C),Borussia Dortmund,2-1,74,1,344,266
2002/03,2003-02-21,V,D1,R23,Real Madrid,(C),Valladolid,3-1,86,1,345,267
2002/03,2003-02-25,E,UCL,C,Real Madrid,(F),Borussia Dortmund,1-1,90,0,346,267
2002/03,2003-02-28,V,D1,R24,Real Madrid,(F),Alavés,1-5,90,3,347,270
2002/03,2003-03-07,V,D1,R25,Real Madrid,(C),Racing Santander,4-1,45,0,348,270
2002/03,2003-03-12,V,UCL,C,Real Madrid,(C),Milan,3-1,67,0,349,270
2002/03,2003-03-14,V,D1,R26,Real Madrid,(F),Villarreal,0-1,70,0,350,270
2002/03,2003-03-18,V,UCL,C,Real Madrid,(F),Lokomotiv,0-1,81,1,351,271
2002/03,2003-03-22,V,D1,R27,Real Madrid,(C),Deportivo,2-0,83,1,352,272
2002/03,2003-03-29,D,AMI,JA,Brasil,(F),Portugal,2-1,45,0,353,272
2002/03,2003-04-04,V,D1,R28,Real Madrid,(C),Rayo Vallecano,3-1,78,0,354,272
2002/03,2003-04-08,V,UCL,QF,Real Madrid,(C),Manchester United,3-1,84,0,355,272
2002/03,2003-04-12,D,D1,R29,Real Madrid,(F),Real Sociedad,4-2,90,1,356,273
2002/03,2003-04-18,E,D1,R30,Real Madrid,(C),Barcelona,1-1,90,1,357,274
2002/03,2003-04-23,D,UCL,QF,Real Madrid,(F),Manchester United,4-3,67,3,358,277
2002/03,2003-04-26,V,D1,R31,Real Madrid,(F),Sevilla,1-3,75,0,359,277
2002/03,2003-04-29,E,AMI,JA,Brasil,(F),México,0-0,90,0,360,277
2002/03,2003-05-02,D,D1,R32,Real Madrid,(C),Mallorca,1-5,77,1,361,278
2002/03,2003-05-06,V,UCL,SF,Real Madrid,(C),Juventus,2-1,50,1,362,279
2002/03,2003-05-14,D,UCL,SF,Real Madrid,(F),Juventus,3-1,38,0,363,279
2002/03,2003-05-23,V,D1,R35,Real Madrid,(F),Valencia,1-2,87,2,364,281
2002/03,2003-05-30,E,D1,R36,Real Madrid,(C),Celta de Vigo,1-1,90,0,365,281
2002/03,2003-06-14,V,D1,R37,Real Madrid,(F),Atlético de Madrid,0-4,90,2,366,283
2002/03,2003-06-21,V,D1,R38,Real Madrid,(C),Athletic Bilbao,3-1,83,2,367,285
2003/04,2003-08-24,D,SC,F,Real Madrid,(F),Mallorca,2-1,90,0,368,285
2003/04,2003-08-27,V,SC,F,Real Madrid,(C),Mallorca,3-0,90,1,369,286
2003/04,2003-08-29,V,D1,R1,Real Madrid,(C),Real Betis,2-1,87,1,370,287
2005/06,2003-09-07,V,ECM,R1,Brasil,(F),Colômbia,1-2,90,1,371,288
2005/06,2003-09-09,V,ECM,R2,Brasil,(C),Equador,1-0,90,0,372,288
2003/04,2003-09-13,V,D1,R3,Real Madrid,(C),Valladolid,7-2,90,1,373,289
2003/04,2003-09-16,V,UCL,F,Real Madrid,(C),Marseille,4-2,86,2,374,291
2003/04,2003-09-19,V,D1,R4,Real Madrid,(F),Málaga,1-3,90,1,375,292
2003/04,2003-09-27,D,D1,R5,Real Madrid,(F),Valencia,2-0,90,0,376,292
2003/04,2003-09-30,V,UCL,F,Real Madrid,(F),FC Porto,1-3,83,0,377,292
2003/04,2003-10-04,V,D1,R6,Real Madrid,(C),Espanyol,2-1,87,2,378,294
2002/03,2003-10-11,V,AMI,JA,Brasil,(C),Jamaica,1-0,90,0,379,294
2003/04,2003-10-18,V,D1,R7,Real Madrid,(F),Celta de Vigo,0-2,85,1,380,295
2003/04,2003-10-22,V,UCL,F,Real Madrid,(C),Partizan,1-0,79,0,381,295
2003/04,2003-10-25,V,D1,R8,Real Madrid,(C),Racing Santander,3-1,72,0,382,295
2003/04,2003-10-28,E,D1,R9,Real Madrid,(F),Real Zaragoza,0-0,76,0,383,295
2003/04,2003-11-01,V,D1,R10,Real Madrid,(C),Athletic Bilbao,3-0,90,2,384,297
2003/04,2003-11-04,E,UCL,F,Real Madrid,(F),Partizan,0-0,90,0,385,297
2003/04,2003-11-09,D,D1,R11,Real Madrid,(F),Sevilla,4-1,90,1,386,298
2005/06,2003-11-15,E,ECM,R3,Brasil,(F),Peru,1-1,90,0,387,298
2005/06,2003-11-18,E,ECM,R4,Brasil,(C),Uruguai,3-3,90,2,388,300
2003/04,2003-11-23,V,D1,R12,Real Madrid,(C),Albacete,2-1,27,0,389,300
2003/04,2003-11-26,V,UCL,F,Real Madrid,(F),Marseille,1-2,90,1,390,301
2003/04,2003-11-29,E,D1,R13,Real Madrid,(F),Osasuna,1-1,90,1,391,302
2003/04,2003-12-03,V,D1,R14,Real Madrid,(C),Atlético de Madrid,2-0,87,1,392,303
2003/04,2003-12-06,V,D1,R15,Real Madrid,(F),Barcelona,1-2,76,1,393,304
2003/04,2003-12-08,E,UCL,F,Real Madrid,(C),FC Porto,1-1,45,0,394,304
2003/04,2003-12-14,V,D1,R16,Real Madrid,(C),Deportivo,2-1,88,1,395,305
2003/04,2003-12-18,V,CR,3R,Real Madrid,(F),Leganés,3-4 (a.p.),53,0,396,305
2003/04,2003-12-21,V,D1,R17,Real Madrid,(F),Mallorca,1-3,90,1,397,306
2003/04,2004-01-03,V,D1,R18,Real Madrid,(C),Real Murcia,1-0,86,0,398,306
2003/04,2004-01-10,D,D1,R19,Real Madrid,(F),Real Sociedad,1-0,90,0,399,306
2003/04,2004-01-13,V,CR,1/8,Real Madrid,(C),Eibar,2-0,90,1,400,307
2003/04,2004-01-18,E,D1,R20,Real Madrid,(F),Real Betis,1-1,90,1,401,308
2003/04,2004-01-21,V,CR,QF,Real Madrid,(C),Valencia,3-0,89,1,402,309
2003/04,2004-01-24,V,D1,R21,Real Madrid,(C),Villarreal,2-1,90,1,403,310
2003/04,2004-01-28,V,CR,QF,Real Madrid,(F),Valencia,1-2,60,0,404,310
2003/04,2004-02-01,V,D1,R22,Real Madrid,(F),Valladolid,2-3,89,2,405,312
2003/04,2004-02-07,V,D1,R23,Real Madrid,(C),Málaga,2-1,90,1,406,313
2003/04,2004-02-11,D,CR,SF,Real Madrid,(F),Sevilla,1-0,90,0,407,313
2003/04,2004-02-15,E,D1,R24,Real Madrid,(C),Valencia,1-1,90,0,408,313
2003/04,2004-02-17,E,AMI,JA,Brasil,(F),Rep. Irlanda,0-0,90,0,409,313
2003/04,2004-02-21,V,D1,R25,Real Madrid,(F),Espanyol,2-4,90,2,410,315
2003/04,2004-02-24,E,UCL,1/8,Real Madrid,(F),Bayern München,1-1,90,0,411,315
2003/04,2004-02-29,V,D1,R26,Real Madrid,(C),Celta de Vigo,4-2,74,1,412,316
2003/04,2004-03-06,E,D1,R27,Real Madrid,(F),Racing Santander,1-1,73,0,413,316
2003/04,2004-03-24,V,UCL,QF,Real Madrid,(C),Monaco,4-2,82,1,414,317
2003/04,2004-03-28,V,D1,R30,Real Madrid,(C),Sevilla,5-1,90,2,415,319
2005/06,2004-03-31,E,ECM,R5,Brasil,(F),Paraguai,0-0,90,0,416,319
2003/04,2004-04-03,V,D1,R31,Real Madrid,(F),Albacete,1-2,87,0,417,319
2003/04,2004-04-06,D,UCL,QF,Real Madrid,(F),Monaco,3-1,90,0,418,319
2003/04,2004-04-11,D,D1,R32,Real Madrid,(C),Osasuna,0-3,26,0,419,319
2003/04,2004-05-01,D,D1,R35,Real Madrid,(F),Deportivo,2-0,79,0,420,319
2003/04,2004-05-08,D,D1,R36,Real Madrid,(C),Mallorca,2-3,90,0,421,319
2003/04,2004-05-19,E,AMI,JA,Brasil,(F),França,0-0,90,0,422,319
2003/04,2004-05-23,D,D1,R38,Real Madrid,(C),Real Sociedad,1-4,90,0,423,319
2005/06,2004-06-02,V,ECM,R6,Brasil,(C),Argentina,3-1,90,3,424,322
2005/06,2004-06-06,E,ECM,R7,Brasil,(F),Chile,1-1,90,0,425,322
2004/05,2004-08-11,V,QUCL,3PE,Real Madrid,(F),Wisla Kraków,0-2,68,0,426,322
2003/04,2004-08-18,V,AMI,JA,Brasil,(F),Haiti,0-6,45,0,427,322
2004/05,2004-08-25,V,QUCL,3PE,Real Madrid,(C),Wisla Kraków,3-1,65,2,428,324
2004/05,2004-08-29,V,D1,R1,Real Madrid,(F),Mallorca,0-1,87,1,429,325
2005/06,2004-09-05,V,ECM,R8,Brasil,(C),Bolívia,3-1,90,1,430,326
2003/04,2004-09-08,E,AMI,JA,Brasil,(F),Alemanha,1-1,90,0,431,326
2004/05,2004-09-11,V,D1,R2,Real Madrid,(C),Numancia,1-0,80,0,432,326
2004/05,2004-09-15,D,UCL,B,Real Madrid,(F),Bayer Leverkusen,3-0,58,0,433,326
2004/05,2004-09-18,D,D1,R3,Real Madrid,(F),Espanyol,1-0,90,0,434,326
2004/05,2004-09-21,V,D1,R4,Real Madrid,(C),Osasuna,1-0,80,0,435,326
2004/05,2004-09-25,D,D1,R5,Real Madrid,(F),Athletic Bilbao,2-1,90,0,436,326
2004/05,2004-09-28,V,UCL,B,Real Madrid,(C),Roma,4-2,85,0,437,326
2005/06,2004-10-09,V,ECM,R9,Brasil,(F),Venezuela,2-5,71,2,438,328
