epoca,data,resultado,competicao,fase,time,mando,adversario,placar,minutos,gols_no_jogo,jogo,gols_acumulados
1991/92,1993-05-23,D,D1,R33,PSV,(F),Vitesse,1-0,90,0,262,225
1991/92,1993-05-31,E,D1,R34,PSV,(C),FC Volendam,2-2,90,0,263,225
1992/93,1993-09-04,V,D1,R1,Barcelona,(C),Real Sociedad,3-0,90,3,264,228
1992/93,1993-09-10,E,D1,R2,Barcelona,(F),Albacete,0-0,90,0,265,228
1992/93,1993-09-19,V,ECM,2,Brasil,(C),Uruguai,2-0,90,2,266,230
1992/93,1993-09-25,V,D1,R4,Barcelona,(C),Real Zaragoza,4-1,64,0,267,230
1992/93,1993-09-29,V,QUCL,1E,Barcelona,(C),Dynamo Kyiv,4-1,90,0,268,230
1992/93,1993-10-02,V,D1,R5,Barcelona,(F),Osasuna,2-3,90,2,269,232
1992/93,1993-10-05,V,D1,R6,Barcelona,(C),Valladolid,3-0,90,1,270,233
1992/93,1993-10-15,D,D1,R7,Barcelona,(F),Deportivo,1-0,90,0,271,233
1992/93,1993-10-20,V,QUCL,2E,Barcelona,(C),Austria Wien,3-0,90,0,272,233
1992/93,1993-10-23,V,D1,R8,Barcelona,(C),Real Oviedo,1-0,90,0,273,233
1992/93,1993-10-29,D,D1,R9,Barcelona,(F),Atlético de Madrid,4-3,90,3,274,236
1992/93,1993-11-03,V,QUCL,2E,Barcelona,(F),Austria Wien,1-2,90,0,275,236
1992/93,1993-11-06,V,D1,R10,Barcelona,(C),Racing Santander,2-1,90,1,276,237
1992/93,1993-11-09,V,D1,R11,Barcelona,(F),Tenerife,2-3,90,2,277,239
1992/93,1993-11-19,D,D1,R12,Barcelona,(C),Lleida Esportiu,0-1,90,0,278,239
1992/93,1993-11-24,E,UCL,A,Barcelona,(F),Galatasaray,0-0,90,0,279,239
1992/93,1993-12-02,D,SC,F,Barcelona,(F),Real Madrid,3-1,90,0,280,239
1992/93,1993-12-03,E,D1,R14,Barcelona,(C),CD Logroñés,2-2,90,1,281,240
1992/93,1993-12-10,V,D1,R15,Barcelona,(F),Valencia,0-4,90,0,282,240
1992/93,1993-12-16,E,SC,F,Barcelona,(C),Real Madrid,1-1,90,0,283,240
1992/93,1993-12-18,V,D1,R16,Barcelona,(C),Celta de Vigo,1-0,45,0,284,240
1992/93,1994-01-01,D,D1,R17,Barcelona,(F),Sporting Gijón,2-0,90,0,285,240
1992/93,1994-01-04,V,CR,1/8,Barcelona,(F),Sporting Gijón,0-3,29,0,286,240
1992/93,1994-01-08,V,D1,R18,Barcelona,(C),Real Madrid,5-0,90,3,287,243
1992/93,1994-01-12,E,CR,1/8,Barcelona,(C),Sporting Gijón,1-1,45,0,288,243
1992/93,1994-01-15,E,D1,R19,Barcelona,(F),Sevilla,0-0,90,0,289,243
1992/93,1994-02-05,D,D1,R22,Barcelona,(C),Athletic Bilbao,2-3,90,0,290,243
1992/93,1994-02-12,D,D1,R23,Barcelona,(F),Real Zaragoza,6-3,90,2,291,245
1992/93,1994-02-18,V,D1,R24,Barcelona,(C),Osasuna,8-1,90,3,292,248
1992/93,1994-02-21,V,D1,R25,Barcelona,(F),Valladolid,1-3,90,1,293,249
1992/93,1994-02-25,V,D1,R26,Barcelona,(C),Deportivo,3-0,90,1,294,250
1992/93,1994-03-02,E,UCL,A,Barcelona,(F),Spartak Moskva,2-2,90,1,295,251
1992/93,1994-03-05,V,D1,R27,Barcelona,(F),Real Oviedo,1-3,74,0,296,251
1992/93,1994-03-11,V,D1,R28,Barcelona,(C),Atlético de Madrid,5-3,90,3,297,254
1992/93,1994-03-16,V,UCL,A,Barcelona,(C),Spartak Moskva,5-1,90,1,298,255
1992/93,1994-03-18,E,D1,R29,Barcelona,(F),Racing Santander,1-1,90,0,299,255
1992/93,1994-03-25,V,D1,R30,Barcelona,(C),Tenerife,2-1,90,1,300,256
1992/93,1994-03-30,V,UCL,A,Barcelona,(C),Galatasaray,3-0,90,0,301,256
1992/93,1994-04-01,V,D1,R31,Barcelona,(F),Lleida Esportiu,1-2,90,0,302,256
1992/93,1994-04-05,V,D1,R32,Barcelona,(C),Rayo Vallecano,1-0,90,0,303,256
1992/93,1994-04-08,E,D1,R33,Barcelona,(F),CD Logroñés,0-0,90,0,304,256
1992/93,1994-04-13,V,UCL,A,Barcelona,(F),Monaco,0-1,90,0,305,256
1992/93,1994-04-15,V,D1,R34,Barcelona,(C),Valencia,3-1,55,0,306,256
1992/93,1994-04-27,V,UCL,SF,Barcelona,(C),FC Porto,3-0,90,0,307,256
1992/93,1994-04-30,V,D1,R36,Barcelona,(C),Sporting Gijón,4-0,90,2,308,258
1992/93,1994-05-06,V,D1,R37,Barcelona,(F),Real Madrid,0-1,90,0,309,258
1992/93,1994-05-13,V,D1,R38,Barcelona,(C),Sevilla,5-2,74,1,310,259
1992/93,1994-05-18,D,UCL,F,Barcelona,(N),Milan,4-0,90,0,311,259
1992/93,1994-06-04,E,AMI,JA,Brasil,(F),Canadá,1-1,90,1,312,260
1992/93,1994-06-07,V,AMI,JA,Brasil,(C),Honduras,8-2,62,3,313,263
1992/93,1994-06-11,V,AMI,JA,Brasil,(C),El Salvador,4-0,37,1,314,264
1992/93,1994-06-20,V,CM,B,Brasil,(N),Rússia,2-0,90,1,315,265
1992/93,1994-06-24,V,CM,B,Brasil,(N),Camarões,3-0,90,1,316,266
1992/93,1994-06-28,E,CM,B,Brasil,(N),Suécia,1-1,90,1,317,267
1992/93,1994-07-04,V,CM,1/8,Brasil,(N),Estados Unidos,1-0,90,0,318,267
1992/93,1994-07-09,V,CM,QF,Brasil,(N),Holanda,2-3,90,1,319,268
1992/93,1994-07-13,V,CM,SF,Brasil,(N),Suécia,0-1,90,1,320,269
1992/93,1994-07-17,E,CM,F,Brasil,(N),Itália,0-0 (3-2)g.p.,120,0,321,269
1993/94,1994-09-03,D,D1,R1,Barcelona,(F),Sporting Gijón,2-1,90,0,322,269
1993/94,1994-09-09,V,D1,R2,Barcelona,(C),Racing Santander,2-1,90,0,323,269
1993/94,1994-09-14,V,UCL,A,Barcelona,(C),Galatasaray,2-1,90,0,324,269
1993/94,1994-10-07,V,D1,R6,Barcelona,(C),Atlético de Madrid,4-3,90,2,325,271
1993/94,1994-10-14,V,D1,R7,Barcelona,(F),Valencia,1-2,90,0,326,271
1993/94,1994-10-19,E,UCL,A,Barcelona,(F),Manchester United,2-2,90,1,327,272
1993/94,1994-10-22,V,D1,R8,Barcelona,(C),Tenerife,1-0,90,0,328,272
1993/94,1994-10-28,E,D1,R9,Barcelona,(F),Real Sociedad,1-1,62,1,329,273
1993/94,1994-11-02,V,UCL,A,Barcelona,(C),Manchester United,4-0,90,1,330,274
1993/94,1994-11-05,V,D1,R10,Barcelona,(C),Real Oviedo,1-0,65,0,331,274
1993/94,1994-11-18,V,D1,R11,Barcelona,(F),Valladolid,1-3,90,0,332,274
